@relation train

@attribute Document string
@attribute NumberOfNouns numeric
@attribute NumberOfVerbs numeric
@attribute NumberOfPronouns numeric
@attribute TweetLength numeric
@attribute NumberOfWords numeric
@attribute NumberOfHashTag numeric
@attribute Class {1, 0}

@data
"RT @Gaetano_lo_dice: el avión no puede salir de Cuba porque llegó el huracán allá. El agua siempre lo jode. #Amuay","7","3","1","118","22","1","0"
"#Sismo #Earthquake 4.5 en #Jujuy -Epicentro 162km NNO de San Salvador de Jujuy http://t.co/crNgM4CM","12","1","0","99","18","3","1"
"RT @JelipeCalderron: Ese #temblor destruyo toda #Guatemala, se ve toda madrea… ah, ¿ya estaba así de culera antes del temblor?","7","3","2","130","20","2","1"
"8 detenido tras el derrumbe mortal de un edificio en Bangladesh: Savar, Bangladesh (CNN) - Las autoridades de ... http://t.co/YN1rXA4Yb9","7","2","0","136","21","0","1"
"En 2dias estaran trabajando de nuevo, dijo el chacalito @SOSve: Me pregunto si quedará algo del complejo de #amuay","4","4","2","115","19","1","1"
"RT @pentarojo: Medios internacionales manejan como Terremoto el sismo ocurrido en Guatemala !","5","1","0","93","12","0","1"
"RT @Los_Mayas_: Por la prueba en #CostaRica no se descarta posibilidad de tsunami desde #Centroamérica hasta #Chile./Dejen de hacer pruebas.","11","4","1","141","22","3","1"
"Que mas sera necesario para aprender y trascender señor mio!!! #Amuay","3","4","0","70","12","1","0"
"RT @marcelinotv: URGENTE: #Terremoto en #CostaRica originó breve alerta de tsunami, que ya fue cancelada para Chile","8","3","1","116","17","2","1"
"RT @VeroLinaresC: @Capital967 Capitán de la Marina descarta riesgo de tsunami para Perú tras terremoto de 7.6 en #Costa Rica http://t.c ...","10","2","0","141","25","1","1"
"Chileno en #COSTARICA: Fue como un temblor fuerte, pero se espera uno más grande http://t.co/R2zktWJv","2","2","2","102","19","1","1"
"Terremoto en Costa Rica, deja dos muertos.. y daños estructurales, de consideración..","6","1","0","87","14","0","1"
"@SelAca10 Muy linda te vistes como siempre Saludos &amp; muchos abrazos :* #Guatemala","6","3","1","85","12","1","0"
"La refinería Chalmette en Luisiana, una empresa conjunta de Exxon y Petróleos de Venezuela, que había suspendido... http://t.co/002psAqU","7","1","2","139","24","0","0"
"Exterminio a todos esos malditos terroristas,que dejen vivir en paz,libertad y tranquilidad...malditos despojos humanos #prayforboston","7","1","1","134","18","1","0"
"#SabiasQue los #seguros cubren los daños a tu #auto por #SISMO aún con cobertura limitada  @Foro_TV @TapiaFernanda @marthadebayle @POLICIADF","7","2","0","142","21","4","0"
"RT @anajuliajatar: Que descaro! ahora Ramirez no tiene apuro para restablece operaciones de #Amuay no dijo el sabado q eran 48 horas p ...","9","4","1","138","23","1","1"
"RT @wikisismos: CURIOSIDADES: Terremoto de Costa Rica ocurrió dos horas después de que el HAARP se activara en Alaska. Científicos inves ...","9","3","1","143","23","0","1"
"RT @humbertosilvab: Graves daños en #Guatemala producto de fuerte #Sismo  http://t.co/ZQVE3Jho  Vía @maxjimenezc @terceracoquimbo @CB_Co ...","9","1","0","142","20","2","1"
"@ecuavisa: Cifra de muertos en tragedia textil de #Bangladesh supera los 800 http://t.co/VVmoi33keQ#pdutpl","7","1","0","106","17","1","1"
"RT @teleSURtv: #UltimoMinuto: Autoridades de #CostaRica aún no reportan de víctimas o daños por sismo de M 7.9","9","2","0","113","22","2","1"
"#ALDATO: Por 3ª vez SEGUIDA el CAPITÁN #1 de #CostaRica NO JUGARÁ en el juego ELIMINATORIO ante #México. 2 veces Centeno y hoy @bryanruizcr.","16","0","0","144","26","4","0"
"Temblor de 5.4 grados sacude Costa Rica; es la réplica más fuerte del sismo de 7.6 http://t.co/ihVYNimI","7","1","0","105","24","0","1"
"RT @NorbertoJMendez: ¿cómo se le cree a Chacu q no olía a gas en #Amuay? es el mismo gobierno q decía q se podía beber agua contaminada  ...","7","3","5","145","31","1","1"
"RT @0cazaDballenas: #sabiasque El 90% de delfines encallados en las playas de #CostaRica son rayados? http://t.co/dcnRLoPb","6","2","1","122","19","2","0"
"RT @TD_Deportes: #México 1-0 #CostaRica 81' Cambio de México, entra Torrado, sale Peralta http://t.co/8KWfu0xw","9","3","0","112","20","2","0"
"#temblorcr estaba con mi nieto se sintió muy fuerte","2","2","1","52","9","1","1"
"como cambian las cosaas, el alcalde de Nicoya hoy si recibe a la presidenta, en julio pasado dijo que no la quería en su cantón #TemblorCR","8","4","1","140","28","1","0"
"RT @lnfoNarco: Video: Narcos le da miedo Temblor en Mexico y Guatemala de 7.3 ? http://t.co/L1uSKJeS","9","1","1","100","19","0","1"
"0-9 ganó #Tailandia a #Bangladesh (Thongsombut, Naphat, Nisa x4, Boontan x2, Sunisa), este partido pertenece al grupo de #Iran y #Filipinas","16","2","0","140","22","4","0"
"RT @AnaE2807: No había fuga, no hubo saqueos, no murió nadie, no pasó nada! Lo de #Amuay es un invento de @globovision! #OMG","8","2","2","127","24","2","1"
"RT @InfoSismos: Boletín Nº2 NOAA-PTWC para el Pacífico http://t.co/6lQqsCT8 5-sep-2012 14:50 UTC #sismo #earthquake","9","4","0","118","24","2","0"
"RT @CarmelaRios: Desde el corazón de #Haiyan la crónica (almohada en la cabeza) del corresponsal de @cctvnews https://t.co/qHLk29TKxa http:…","8","0","0","144","24","1","0"
"Hasta el momento no hay información oficial sobre el #LAX. Los rumores es que hay un sospechoso detenido pero se cree que hay más implicados","5","1","1","142","27","1","0"
"Je viens de voir la #PP de #Pablo ! En Mode Terroriste Gucci !","8","1","0","62","12","2","0"
"RT @Telediariogt: MUNDO: Se produjo un nuevo sismo de 4,5° Richter en #CostaRica, hace unos instantes.","8","2","1","103","17","1","1"
"Al menos 124 muertos al derrumbarse un edificio de Bangladesh: SAVAR, Bangladesh.- Al menos 124 personas murie... http://t.co/W7Tsgl1h3M","8","0","0","136","21","0","1"
"Aviso de tsunami en el caribe tras un terremoto de 7.9 cerca de costa rica","5","1","0","74","16","0","1"
"RT @EmDiMadness: En la biblioteca con @dario_vargas_ @luciamateoo y #Pablo ajaja","7","1","0","80","11","1","0"
"Después del sismo de 7.6 grados en la escala de richter en #CostaRica se han producido alrededor de 400 réplicas","6","2","1","114","23","1","1"
"RT @_PullMyStrings_: Toda nuestra solidaridad con las familias de las víctimas del accidente del tren de Santiago de Compostela #ÁnimoSanti…","11","0","0","144","21","1","1"
"Eclipse, terremoto en Italia, se casa Zuckerberg, cartas secretas de Benedicto, extraña sustancia radioactiva, los alpes caen,  buen día! :)","9","2","1","142","21","0","1"
"Un rayo mató a obrero que trabajaba en refinería financiada por Venezuela en Nicaragua http://t.co/4vlXm0vP","6","2","1","109","19","0","0"
"RT @ElPeriodista: Terremoto de 7,9 grados Richter en Costa Rica provoca alerta de tsunami preventiva para costas chilenas - http://t.co/ ...","8","2","0","140","22","0","1"
"Temblor  Costa Rica 2012-09-11 11:37:03: Sismo registrado el 2012/09/11 a las 11:37:03 http://t.co/9sv3SRhC #temblorcr","7","0","0","118","25","1","1"
"La Kawasaki N.11 gana por tercera vez consecutiva las 24 Horas de Le Mans http://t.co/AJGkiDXT  #costarica","7","2","0","106","20","1","0"
"RT @El_Universal_Mx: #SISMO Pegan dos temblores al #DF; no hay afectaciones: #GDF.  http://t.co/8PyEMTRy","9","2","0","104","16","3","0"
"RT @TerraChile: [NACIONAL] Alerta de tsunami en Chile por terremoto 7.9 en Costa Rica http://t.co/EwgrYYUl","9","2","0","106","19","0","1"
"RT @claudiofreidzon: Estamos orando por Costa Rica, esta nación fue alcanzada hoy por un terremoto. Unamonos en oración a favor de esta  ...","8","2","0","142","24","0","1"
"RT @anelbaby_: el abrazo de la muerte en  #Bangladesh conmueve al mundo !!! http://t.co/RMW7pKODYL","7","2","0","98","16","1","0"
"Alerta informativa... decretan alerta de tsunami luego de terremoto de magnitud 7.9 grados que azotó Costa Rica","6","3","1","112","18","0","1"
"RT @Cooperativa: USGS corrigió magnitud de terremoto en Costa Rica a 7,6 Richter http://t.co/qrGcnbIW","8","1","0","102","18","0","1"
"Siento Mucho Lo Que Paso Hoy En la Refinería De Amuay☹ #FuerzasPuntoFijo","7","1","1","75","13","1","1"
"Buenos días a todos; en paraguana tenemos un hospital detrás de la refinería de amuay no se nombro","4","2","2","101","21","0","1"
"Terremoto de magnitud 7,6 sacude Costa Rica http://t.co/G8iH9JtS #cnn vía @CNNEE Alerta de tsunami","10","2","0","99","19","1","1"
"RT @juankolopez36: Que triste lo de Boston, nose como hay gente que disfruta provocando atentados... #PrayForBoston","4","4","1","115","16","1","0"
"RT @publico_es: La ropa barata es demasiado cara http://t.co/UtC6Z8JZAj #Bangladesh por @LuisMatiasLopez","6","0","0","104","15","1","0"
"espero que no se venga un #TemblorCR! Aqui si me daria miedo! (@ Facultad de Ciencias Sociales) http://t.co/472SyqIH","7","3","2","116","20","1","1"
"[VIDEO] Nicaragua evacuó a las comunidades del Pacífico por el terremoto en Costa Rica #TSUNAMI http://t.co/44Sf0pUD","10","1","0","118","20","1","1"
"#LAXshooting grinho loco dispara rifle y mata a dos personas","5","3","0","60","10","1","0"
"RT @rcnlaradio: Así sonó la caída del meteorito en Rusia #метеорит #EscuchoRCN http://t.co/ff7EuCSI","7","2","0","110","16","2","1"
"RT @CruzRojaInforma: Más de 25 réplicas se registran en Costa Rica tras terremoto de 7,6 El sismo más fuerte en el país desde 1991 #Cruz ...","10","2","1","144","30","1","1"
"¿Qué podemos hacer lxs consumidorxs españolxs para no contribuir aún más a la tragedia de #Bangladesh http://t.co/9AogOvdsB1”","4","2","1","132","23","1","0"
"RT @JoseCardenas1: el temblor de Chiapas... fue terremoto para Guatemala... hay 39 muertos y cientos de personas atrapadas entre los esc ...","7","0","1","140","21","0","1"
"Sismo en Guatemala, ¿Esta bien toda mi gente de esa zona?","4","0","0","58","11","0","1"
"@pasotti_: Esta noche 20h30 por #AztecaSiete regresan las clases particulares gratuitas con @GarciaPosti #México vs. #CostaRica @rabocsem","11","2","0","138","18","3","0"
"Tifón #Haiyan deja tres muertos en #Filipinas http://t.co/6D126a6TYy","7","1","0","69","12","2","0"
"@ElNacionalWeb #Amuay Me sabe a cuuuu,lo q quiero saber ES CUANDO VAN PRESOS,Ramirez,ch y el resto d ls culpables dl Gobierno!!!!!","10","3","2","130","24","1","0"
"Fotos De #Guatemala Lapidas y esfuerzos: ChinoEstrada posted a photo:   http://t.co/3gny0otZ","8","0","0","92","14","1","0"
"Tranquilos mexicanos! El estadio nacional de #CostaRica no se cayó.. Aquí los esperamos para enseñarles #futbolcr","6","2","2","116","17","2","1"
"Imágenes del incendio en la refinería venezolana de Amuay. Visite nuestra galería: http://t.co/5catSdk0 http://t.co/ZEOmg9ZP","6","1","1","127","23","0","1"
"RT @TD_Deportes: Gol anulado a Brenes de Costa Rica por fuera de lugar bien señalado, #CostaRica 0-2 #México :: http://t.co/1Es1Yosk","12","0","0","134","25","2","0"
"@futbolgrande780: Ever Almeida Se confirmó el amistoso ante Paraguay #Guatemala que vergüenza me da la selección","7","2","2","115","18","1","0"
"RT @ameliarueda: Mora: Estoy muy satisfecho por la respuesta que tuvo Costa Rica tras este terremoto. Tenemos cultura de prevención #nue ...","9","3","1","141","22","1","1"
"Una planta de fertilizantes exploto en West Texas http://t.co/7ptB2kCjiE","5","0","0","72","12","0","0"
"Terremoto  7.9º En Costa Rica  Autoridades Locales entregan detalles de 6.7º, No se reportan mayores informaciones.","7","2","1","117","18","0","1"
"@Faitelson_ESPN si no recuerdan ayer hubo un terremoto en Costa Rica, creo que preocuparse por eso es mas importante que el partido con Mex","5","3","2","139","24","0","1"
"Bomberos de San Marcos (sur-occidente) reportan alrededor de 15 fallecidos y más de 100 personas desaparecidas por terremoto en Guatemala","7","1","0","138","22","0","1"
"RT @ROZAMORA: Magnitud terremoto en Costa Rica es de 7,6 y se levantan las alertas de tsunami. El SHOA dará posible comunicado.","7","3","1","128","23","0","1"
"RT @TD_Deportes: Alineación #CostaRica: Navas; Acosta, González, Umaña, Salvatierra; Oviedo, Cubero, Barantes, Bolaños; Campbell y Saborío","15","0","0","143","21","1","0"
"RT @ASOT600CA: Que buenaaaaaas fotos @arminvanbuuren #Elsalvador #guatemala #costarica #honduras #nicaragua @panama http://t.co/1VsKkszL","10","3","1","136","16","5","0"
"RT @nacion Vecinos de Nandayure informan que torre de la iglesia se cayó. #temblorcr // @monterocnn","7","4","2","100","15","1","1"
"RT @lafoto: la casa de mi hermana en Montezuma en Guanacaste con el piso levantado #temblorcr","8","0","0","93","16","1","1"
"vía @vicky_joseph: Privan de libertad a hombre en #Falcón por la muerte de su cónyuge. Le causó varias heridas con un arma blanca.","10","1","1","134","26","1","0"
"¡Me fascina ese lugar! RT @CNNEE #Tikal, una metrópoli que preserva las maravillas del mundo #maya http://t.co/x3nLfVLV  #Guatemala","11","2","2","133","22","3","0"
"Hubo terremoto en Costa Rica .! O:","3","0","0","34","6","0","1"
"@MRmusica pasenla super bien :) Mil besos desd #CostaRIca :DDDD","5","1","0","63","9","1","0"
"RT @dianitariego: @Crisjimenez95: La puta madre &lt;/3 Demasiado fuerte #PrayForBrazil http://t.co/i2xLIL7g &lt;/3","7","2","0","114","17","1","0"
"Hubo un terremoto en Costa Rica de 7.9 grados y hay alerta de tsunami para Ecuador y no hay nada en twitter al respecto?","7","2","1","120","25","0","1"
"RT @ponterf: PDVSA Roja Rojita? Quien es el que la Politizo? #Amuay http://t.co/PklMwHk2 http://t.co/9ENCrV0U","9","0","2","109","20","1","0"
"Felicidades a el equipo de baloncesto de #SanMarcos por su cuarta corona consecutiva","5","0","0","84","13","1","0"
"Alerta de tsunami incluye a Colombia, tras terremoto de 7,6 grados en Costa Rica.","6","2","0","81","15","0","1"
"China reanuda el proceso abierto de Wan Lijun, el exbrazo derecho de Bo Xilai http://t.co/9S7MOI0t  #costarica","9","1","0","110","19","1","0"
"Que miedo! Ahora terremoto de 7.2 en Costa Rica y con todo y alerta de tsunami!!!","5","1","1","81","17","0","1"
"Terremoto de 9. Sacude costa rica","3","0","0","33","6","0","1"
"#Guatemala: 50% #Descuento en el Test de Embarazo * Durante todo el mes de Noviembre! * Hasta agotar existencias http://t.co/FDDEtciL","9","1","0","133","21","2","0"
"Me caga que me dejen con la duda #PABLO.","3","2","2","40","9","1","0"
"RT @TRIBUNAABIERTA1: Terremoto en Costa Rica de 8 grados en la escala de Richter... toda la información por ATV+","9","0","0","113","20","0","1"
"RT @climavzla: #CostaRica: Se reportan daños en #SanJosé en el histórico #TeatroNacional y en otros edificios de la capital. via @NUNEZML","9","1","1","140","23","3","1"
"RT @axl90: La Tierra está surfeando #TemblorGt","3","1","0","47","7","1","0"
"RT @tudiscovery: Se registra un fuerte #Sismo en  #CostaRica, tras el mismo se declaró una alerta de tsunami para #CostaRica, #Panama y  ...","10","3","3","141","22","4","1"
"RT @alejandraoraa: Oficialmente se ha cancelado el alerta de #tsunami para #Nicaragua #CostaRica y #Panamá #Temblor #CostaRica","14","1","1","127","17","6","1"
"Alerta de tsunami en el Pacífico tras un terremoto de 7,9 en Costa Rica http://t.co/5l7QA91c vía: elpaiseconomia","7","1","0","114","23","0","1"
"RT @T13Noticias: Existe advertencia de Tsunami para Amércia Central por terremoto ocurrido en Costa Rica a las 8:42 hora local.","9","1","0","128","22","0","1"
"RT @razaespn: Bryan Ruiz pasó la prueba física y estará ante #México, #CostaRica.  @danielmartinezo  #Concacaf.","10","3","0","115","17","3","0"
"RT @Pajaropolitico: Encuentran viva a una mujer 17 días después del derrumbe en #Bangladesh http://t.co/8b0ltCHene  http://t.co/DfMBshI5gY","6","3","0","140","24","1","0"
"RT @eltukam: Ánimo y calma Guatemala, España os apoya #TerremotoGT #temblorgt","9","1","1","79","12","2","1"
"Dsd Punto Fijo: Buscando a un familiar todo en día. En los quemados, no. En los heridos leves, no. En la morgue vimos su anillo #Amuay","8","3","1","135","27","1","1"
"Me voy a comprar un Camaro  #метеорит y no voy a pagar arriendo.","2","2","1","72","12","1","0"
"RT @SexenioMX: Sin esperanzas de más supervivientes en #Dacca, #Bangladesh, tras el derrumbe del Plaza Rana http://t.co/TMH1TFEKkE","9","0","0","131","21","2","1"
"RT @rtve: El terremoto de Guatemala, de magnitud 7,2 en la escala Richter, causa al menos 48 muertos y más de 100 heridos http://t.co/p4 ...","9","0","0","141","29","0","1"
"RT @PuchikaMucha: Pute O.o RT “@el_Periodico: Usuarios reportan más daños materiales en San Marcos. (Foto: Dixon Vasquez) | #TemblorGt h ...","14","1","0","144","22","1","1"
"RT @solosismos: Aviso #Sismo con Magnitud 1.8, 4km W en Cobb, California","9","1","0","72","13","1","0"
"RT @SkyAlertMx: Muy fuerte terremoto de 7.9 en Costa Rica #SismoEnVivo http://t.co/uKK0pwM4","7","0","0","91","16","1","1"
"@colominaM: RTMe dicen q Ramón Blanco, gerente de Fire School, compañía que apagó el incendio en #Amuay es uno de los 23000 botados de PDVSA","12","2","3","144","27","1","0"
"RT @poinfo: Principales medios de Costa Rica inhabilitados tras fuerte terremoto http://t.co/wtKNGeIu","5","0","0","101","15","0","1"
"Policía #brasileña descubre red de #tráfico de #inmigrantes de #Bangladesh http://t.co/fDPMk9kKaO via @biobio","10","1","0","112","19","4","0"
"RT @abelrera: En donde estuvo más fuerte el temblor? En chiapas o guatemala? @TapaRecomienda @SoloenChiapas","5","2","1","108","16","0","1"
"Ficha #EU a dos socios de “El Chapo” Guzmán en #Guatemala http://t.co/amuLmaxv vía  Están por cumplirse 12 años de su fuga. @fuentes_sarah","15","0","0","146","29","2","0"
